code,name,ann_date,M_8v,M_5v,DSRI,GMI,AQI,SGI,DEPI,SGAI,TATA,LVGI
SZ300084,海默科技,20191231,-0.8814727884284979,-0.2327218058080093,0.9383301660913402,4.002794390085316,0.9371724428009544,1.084478347488736,0.9363225827208602,1.0788231596832163,0.0085483187975186,0.9978636980125132
SZ002601,龙蟒佰利,20191231,-0.8736091947980309,-0.5579075269690303,1.1874969659162864,3.226347116660449,1.0571764825004997,1.2290038336831193,0.9215942010645536,0.8490132183750746,0.0138339977870412,1.1549563755986318
SZ300245,天玑科技,20191231,-0.8684213881555617,-0.5303968794621182,0.7212027335595048,2.730714109571336,2.4076660238111787,1.306888419023845,0.9555265325855548,0.736730254014222,0.0103549326157387,0.929067808987438
SZ300336,新文化,20191231,-0.8672153417725297,-0.1727934519724229,0.3357663591295021,4.146420369446007,1.5494812459366611,1.1330576891815944,1.1959741846941263,0.8545949510901804,0.0371967879891305,0.9990785932752688
SZ002461,珠江啤酒,20191231,-0.8639602664256976,-0.9232712852124666,1.655162753111474,1.2630490647359895,2.9765886137423045,1.059494133733372,1.03208387373804,1.0122838591495016,-0.0041679379907831,0.8754908640923584
SZ002230,科大讯飞,20191231,-0.8618706784881038,-0.3561941296505765,1.2243030547170557,3.482861818443541,0.901442619423242,1.2259575104347415,1.2351835561471638,0.7624822916627023,-0.0346454745291292,0.898197021375864
SZ300571,平治信息,20191231,-0.854368758797497,-2.1794442460046093,3.0242046135708742,-0.3633664618187763,0.781072920886376,1.553786945640597,1.3888213955555488,0.9483171077126642,0.0430686092498406,1.5426081579027835
SZ300572,安车检测,20191231,-0.8411722813797754,-1.99156207690638,1.1919289481017497,1.0609161351672405,1.0088571251389018,1.955336668910099,1.2248758273687037,0.8257501222752789,0.119259561749564,1.1207841246724044
SH600234,ST山水,20191231,-0.8385080054098298,-3.228015889342391,0.9941852889616372,-0.0862455923233777,0.8467461067842522,2.2242506041340318,0.0,0.480665719442679,0.2590653478750787,0.9884710198762666
SH603977,国泰集团,20191231,-0.837648230816277,-0.9427042832441463,1.4689946324602288,2.1318629528332167,1.240582722772824,1.7348725545672097,0.0212721751889495,0.8440308525190905,-0.0014121278885894,1.1440804818731916
SH600538,国发股份,20191231,-0.8292402157332346,-0.6702290477243632,0.9509320123453616,2.1717336901074686,2.8276923208254243,1.0777110451213523,1.822643152117314,0.7106564363100087,0.0159035549876526,0.8448403503511469
SZ000665,湖北广电,20191231,-0.822332350121296,-0.5719550291132933,2.16837685737614,2.6206079652963243,0.9871163182444748,0.8950052583886671,1.0011332123740733,1.0607783041939234,-0.0318500980174407,1.0449834560101576
SH603386,广东骏亚,20191231,-0.8071987336219673,-0.7839316170928722,1.7467106075443184,1.692837212176003,2.23760533193795,1.19417139155063,1.184057841922335,1.3722589925730964,0.0054384050224626,1.1093834194384184
SZ002723,金莱特,20191231,-0.8011435743171267,-0.228287950248506,2.0008928076846195,3.222128259280616,0.6830622695187096,1.0618017530679251,0.9753390966777312,1.438353985331608,-0.0398947361960634,1.236797060822055
SZ300715,凯伦股份,20191231,-0.7926567869025303,-1.630343885368016,1.1067659464880264,1.2741221542865102,1.676535639862062,1.7623875454710085,1.0431361154004226,0.987938205759069,0.0980404832084262,0.9227973914737608
SZ300757,罗博特科,20191231,-0.7905554766527606,-1.843323322828444,1.2580814480132736,1.0752909877082302,1.6885247437678657,1.5361981863771088,1.0216143729555602,0.9292826386781012,0.1193163815201552,0.7465664135644623
