code,name,level_0,eps,roe,fcff,ocf_to_profit,free_cashflow,grossprofit_margin,debt_to_assets,current_ratio,industry_name_L1_L2_L3
SH601688,华泰证券,892,0.8808053359683794,0.5605237154150198,0.9975296442687747,0.8068181818181818,0.9975296442687747,0.023715415019762844,0.9577569169960475,0.34757905138339923,0.8413964435146444
SH601696,中银证券,894,0.5145750988142292,0.45454545454545453,0.3889575098814229,0.8720355731225297,0.3889575098814229,0.023715415019762844,0.9098320158102767,0.8967391304347826,0.8413964435146444
SH601699,潞安环能,896,0.7177618577075099,0.5079051383399209,0.8942687747035574,0.4691205533596838,0.8942687747035574,0.6469861660079052,0.8636363636363636,0.07423418972332016,0.5852510460251046
SH601717,郑煤机,899,0.745306324110672,0.6210474308300395,0.30237154150197626,0.6442687747035574,0.30237154150197626,0.47702569169960474,0.763092885375494,0.4651679841897233,0.5542625523012552
SH601727,上海电气,901,0.452445652173913,0.4214426877470356,0.015563241106719368,0.44787549407114624,0.015563241106719368,0.2549407114624506,0.8559782608695652,0.2737154150197628,0.7101202928870293
SH601766,中国中车,902,0.5737401185770751,0.5353260869565217,0.010869565217391304,0.08794466403162056,0.010869565217391304,0.3893280632411067,0.7438241106719368,0.2856966403162055,0.9662656903765691
SH601778,晶科科技,904,0.39179841897233203,0.37882905138339923,0.07435770750988142,0.9446640316205533,0.07435770750988142,0.8152173913043478,0.8092885375494071,0.2823616600790514,0.640036610878661
SH601788,光大证券,905,0.6378458498023716,0.3643774703557312,0.025938735177865612,0.9404644268774703,0.025938735177865612,0.023715415019762844,0.9372529644268774,0.583498023715415,0.8413964435146444
SH601789,宁波建工,906,0.4666501976284585,0.5642292490118577,0.9110671936758893,0.8905632411067194,0.9110671936758893,0.08028656126482213,0.9518280632411067,0.20899209486166007,0.4347541841004184
SH601799,星宇股份,908,0.9923418972332015,0.9320652173913043,0.26037549407114624,0.6912055335968379,0.26037549407114624,0.5123517786561265,0.6205533596837944,0.6343873517786561,0.5542625523012552
SH601800,中国交建,909,0.8080533596837944,0.47480237154150196,0.0004940711462450593,0.3574604743083004,0.0004940711462450593,0.17366600790513834,0.912302371541502,0.15970849802371542,0.4292625523012552
SH601808,中海油服,911,0.6758893280632411,0.49407114624505927,0.9582509881422925,0.8488142292490118,0.9582509881422925,0.4026679841897233,0.6324110671936759,0.42959486166007904,0.9329236401673641
SH601827,三峰环境,914,0.6210474308300395,0.7109683794466403,0.059041501976284584,0.6536561264822134,0.059041501976284584,0.6020256916996047,0.7403656126482213,0.27420948616600793,0.6187238493723849
SH601828,美凯龙,915,0.604001976284585,0.3149703557312253,0.9283596837944664,0.7023221343873518,0.9283596837944664,0.9256422924901185,0.7976778656126482,0.029644268774703556,0.9615585774058577
SH601866,中远海发,919,0.35054347826086957,0.5726284584980237,0.0032114624505928855,0.929100790513834,0.0032114624505928855,0.45281620553359686,0.9644268774703557,0.046442687747035576,0.5784518828451883
